======================================================================
  STANDALONE RESEARCH
  Data: DATA/ATLAS
  Base TF: 15m
  Context: 21d warmup, 0d analysis
  Mode: PRICE I-MR (default)
======================================================================

--- STEP 1: Loading base TF data (15m) ---
  15m: 26,075 bars loaded

--- STEP 2: Price I-MR Chart ---
  Price I-MR: 26075 bars, warmup=1334, analysis=24741
  Center=21384.41, MR_bar=17.76, UCL_MR=58.02, UCL_I=21431.65, LCL_I=21337.17

--- STEP 3: Regime Detection ---
  Regimes: 1468 raw -> 464 after merge (min_bars=8)
    R0:   87 bars, price=21930.8, vol=7.92, dir=SHORT, chg=-4.0
    R1:   97 bars, price=21988.8, vol=11.80, dir=SHORT, chg=-133.5
    R2:   35 bars, price=21517.5, vol=23.45, dir=SHORT, chg=-333.5
    R3:   13 bars, price=21159.2, vol=43.13, dir=SHORT, chg=-395.0
    R4:   17 bars, price=21116.1, vol=42.38, dir=LONG, chg=+311.0
    R5:   16 bars, price=21226.7, vol=36.06, dir=SHORT, chg=-196.0
    R6:   22 bars, price=21270.8, vol=27.25, dir=LONG, chg=+66.5
    R7:   52 bars, price=21317.6, vol=21.13, dir=SHORT, chg=-53.0
    R8:   57 bars, price=21546.7, vol=17.69, dir=LONG, chg=+295.5
    R9:   34 bars, price=21651.2, vol=13.15, dir=SHORT, chg=-58.0
    R10:   23 bars, price=21494.6, vol=30.24, dir=LONG, chg=+4.0
    R11:   74 bars, price=21628.2, vol=16.69, dir=SHORT, chg=-31.8
    R12:   20 bars, price=21572.9, vol=36.85, dir=LONG, chg=+80.8
    R13:   87 bars, price=21775.1, vol=14.85, dir=LONG, chg=+92.2
    R14:   10 bars, price=21582.5, vol=30.43, dir=SHORT, chg=-55.5
    R15:   36 bars, price=21066.6, vol=30.60, dir=LONG, chg=+56.2
    R16:   29 bars, price=21209.9, vol=23.12, dir=SHORT, chg=-57.8
    R17:   24 bars, price=21428.6, vol=32.26, dir=LONG, chg=+74.0
    R18:   27 bars, price=21510.5, vol=14.85, dir=SHORT, chg=-59.2
    R19:   40 bars, price=21402.5, vol=19.22, dir=LONG, chg=+253.8
    R20:    9 bars, price=21652.7, vol=23.64, dir=LONG, chg=+23.5
    R21:   57 bars, price=21580.6, vol=13.72, dir=SHORT, chg=-27.0
    R22:   49 bars, price=21581.7, vol=14.77, dir=LONG, chg=+238.8
    R23:   92 bars, price=21785.2, vol=12.22, dir=LONG, chg=+48.2
    R24:   69 bars, price=21862.9, vol=9.49, dir=LONG, chg=+34.0
    R25:   12 bars, price=21679.0, vol=38.54, dir=SHORT, chg=-67.8
    R26:   19 bars, price=21602.7, vol=21.13, dir=SHORT, chg=-127.0
    R27:  151 bars, price=21759.6, vol=9.76, dir=LONG, chg=+59.2
    R28:   10 bars, price=21818.2, vol=25.07, dir=LONG, chg=+1.2
    R29:   84 bars, price=21780.4, vol=13.81, dir=SHORT, chg=-54.8
    R30:   94 bars, price=21841.4, vol=16.23, dir=LONG, chg=+380.2
    R31:  259 bars, price=22187.5, vol=9.22, dir=LONG, chg=+147.5
    R32:   22 bars, price=22171.1, vol=16.15, dir=LONG, chg=+29.2
    R33:  164 bars, price=22216.8, vol=11.26, dir=SHORT, chg=-179.8
    R34:   91 bars, price=22135.0, vol=12.93, dir=LONG, chg=+16.2
    R35:   15 bars, price=21899.9, vol=25.55, dir=SHORT, chg=-166.8
    R36:   11 bars, price=21682.0, vol=17.52, dir=SHORT, chg=-20.5
    R37:   65 bars, price=21764.6, vol=13.84, dir=SHORT, chg=-171.8
    R38:   22 bars, price=21575.7, vol=24.81, dir=LONG, chg=+5.0
    R39:   41 bars, price=21422.7, vol=13.82, dir=SHORT, chg=-104.8
    R40:   35 bars, price=21306.0, vol=32.11, dir=SHORT, chg=-335.5
    R41:   84 bars, price=21248.6, vol=15.04, dir=LONG, chg=+63.0
    R42:   14 bars, price=21334.0, vol=38.39, dir=SHORT, chg=-61.0
    R43:   15 bars, price=21163.8, vol=31.40, dir=LONG, chg=+103.5
    R44:   65 bars, price=21251.5, vol=21.29, dir=SHORT, chg=-147.2
    R45:   17 bars, price=21049.2, vol=45.63, dir=SHORT, chg=-230.0
    R46:   62 bars, price=20640.9, vol=16.86, dir=SHORT, chg=-170.8
    R47:   22 bars, price=20652.6, vol=40.23, dir=LONG, chg=+96.0
    R48:   94 bars, price=20915.5, vol=29.73, dir=LONG, chg=+235.2
    R49:   85 bars, price=20486.5, vol=32.01, dir=SHORT, chg=-514.2
    R50:   18 bars, price=20450.7, vol=58.61, dir=LONG, chg=+383.5
    R51:   21 bars, price=20521.8, vol=30.30, dir=LONG, chg=+82.0
    R52:   21 bars, price=20541.5, vol=17.48, dir=SHORT, chg=-16.5
    R53:   33 bars, price=20484.2, vol=34.52, dir=SHORT, chg=-303.5
    R54:   93 bars, price=20520.9, vol=27.31, dir=LONG, chg=+109.2
    R55:   90 bars, price=20149.3, vol=24.51, dir=SHORT, chg=-267.2
    R56:   23 bars, price=20090.8, vol=44.08, dir=LONG, chg=+335.0
    R57:   42 bars, price=20090.0, vol=20.54, dir=LONG, chg=+9.5
    R58:   22 bars, price=19946.8, vol=25.33, dir=SHORT, chg=-193.8
    R59:   23 bars, price=19520.7, vol=36.39, dir=SHORT, chg=-326.2
    R60:   21 bars, price=19343.3, vol=29.73, dir=SHORT, chg=-206.0
    R61:   24 bars, price=19452.8, vol=23.74, dir=LONG, chg=+138.2
    R62:   31 bars, price=19497.6, vol=36.11, dir=SHORT, chg=-36.0
    R63:   63 bars, price=19446.2, vol=27.59, dir=LONG, chg=+31.0
    R64:   27 bars, price=19580.5, vol=26.67, dir=SHORT, chg=-79.8
    R65:   61 bars, price=19588.8, vol=24.24, dir=SHORT, chg=-24.8
    R66:   26 bars, price=19523.2, vol=28.58, dir=SHORT, chg=-73.0
    R67:   16 bars, price=19327.4, vol=30.16, dir=SHORT, chg=-286.2
    R68:    8 bars, price=19303.7, vol=43.16, dir=SHORT, chg=-61.0
    R69:   70 bars, price=19421.9, vol=15.50, dir=LONG, chg=+157.5
    R70:   93 bars, price=19637.8, vol=17.92, dir=LONG, chg=+200.8
    R71:   87 bars, price=19777.2, vol=15.05, dir=LONG, chg=+5.8
    R72:   10 bars, price=19473.8, vol=35.40, dir=SHORT, chg=-52.2
    R73:   84 bars, price=19531.7, vol=16.71, dir=LONG, chg=+98.2
    R74:   20 bars, price=19670.3, vol=33.06, dir=LONG, chg=+141.5
    R75:   57 bars, price=19828.6, vol=18.92, dir=SHORT, chg=-232.2
    R76:   15 bars, price=19629.9, vol=28.87, dir=LONG, chg=+142.8
    R77:   13 bars, price=19782.4, vol=33.00, dir=SHORT, chg=-70.5
    R78:   56 bars, price=19675.0, vol=16.91, dir=LONG, chg=+19.2
    R79:   17 bars, price=19602.9, vol=21.09, dir=LONG, chg=+0.8
    R80:   44 bars, price=19394.8, vol=17.60, dir=SHORT, chg=-10.8
    R81:   20 bars, price=19382.4, vol=30.85, dir=LONG, chg=+93.8
    R82:   89 bars, price=19540.8, vol=20.97, dir=SHORT, chg=-51.8
    R83:   23 bars, price=19703.1, vol=47.66, dir=LONG, chg=+147.8
    R84:   12 bars, price=19075.6, vol=113.60, dir=SHORT, chg=-1066.2
    R85:   39 bars, price=19083.4, vol=25.28, dir=LONG, chg=+146.0
    R86:   20 bars, price=18964.0, vol=40.74, dir=SHORT, chg=-179.8
    R87:   54 bars, price=18708.6, vol=28.80, dir=SHORT, chg=-261.2
    R88:   97 bars, price=17637.2, vol=69.12, dir=SHORT, chg=-1948.8
    R89:   69 bars, price=17306.4, vol=105.59, dir=LONG, chg=+1231.0
    R90:   17 bars, price=17793.8, vol=28.18, dir=LONG, chg=+67.5
    R91:   95 bars, price=17504.9, vol=56.29, dir=SHORT, chg=-895.8
    R92:  138 bars, price=18374.9, vol=66.34, dir=LONG, chg=+1226.2
    R93:   75 bars, price=18487.2, vol=58.29, dir=LONG, chg=+206.8
    R94:   32 bars, price=18651.5, vol=59.48, dir=LONG, chg=+422.8
    R95:   75 bars, price=19063.5, vol=30.81, dir=SHORT, chg=-173.5
    R96:   53 bars, price=18906.7, vol=25.87, dir=LONG, chg=+135.5
    R97:   26 bars, price=18970.4, vol=25.37, dir=SHORT, chg=-6.2
    R98:   13 bars, price=19046.6, vol=40.85, dir=SHORT, chg=-12.2
    R99:   17 bars, price=18954.7, vol=25.59, dir=SHORT, chg=-24.0
    R100:   29 bars, price=18699.4, vol=20.30, dir=SHORT, chg=-111.5
    R101:   13 bars, price=18561.7, vol=33.00, dir=LONG, chg=+126.0
    R102:   36 bars, price=18652.5, vol=33.10, dir=SHORT, chg=-215.5
    R103:   51 bars, price=18442.3, vol=30.15, dir=LONG, chg=+167.8
    R104:   31 bars, price=18515.7, vol=28.21, dir=SHORT, chg=-336.5
    R105:   15 bars, price=18415.4, vol=45.68, dir=LONG, chg=+74.8
    R106:    9 bars, price=18404.1, vol=31.22, dir=LONG, chg=+9.8
    R107:   18 bars, price=18301.8, vol=26.29, dir=LONG, chg=+4.2
    R108:   45 bars, price=18179.6, vol=15.97, dir=SHORT, chg=-132.8
    R109:   12 bars, price=17886.8, vol=35.02, dir=SHORT, chg=-130.8
    R110:   11 bars, price=17745.2, vol=28.61, dir=SHORT, chg=-17.0
    R111:   13 bars, price=17899.7, vol=23.15, dir=LONG, chg=+72.0
    R112:   13 bars, price=18018.7, vol=19.23, dir=LONG, chg=+26.8
    R113:   15 bars, price=17998.0, vol=14.62, dir=LONG, chg=+82.2
    R114:   27 bars, price=18097.9, vol=18.96, dir=LONG, chg=+6.0
    R115:   14 bars, price=18353.2, vol=39.38, dir=LONG, chg=+239.0
    R116:   83 bars, price=18707.9, vol=28.98, dir=LONG, chg=+737.8
    R117:   22 bars, price=18882.9, vol=32.47, dir=SHORT, chg=-263.2
    R118:   53 bars, price=18758.4, vol=20.02, dir=SHORT, chg=-171.0
    R119:   13 bars, price=18816.9, vol=33.94, dir=LONG, chg=+173.2
    R120:   54 bars, price=19317.6, vol=22.96, dir=LONG, chg=+435.0
    R121:   11 bars, price=19428.6, vol=17.86, dir=LONG, chg=+35.8
    R122:   16 bars, price=19372.2, vol=25.14, dir=SHORT, chg=-160.5
    R123:   13 bars, price=19282.4, vol=34.79, dir=LONG, chg=+97.8
    R124:   13 bars, price=19397.3, vol=41.63, dir=LONG, chg=+277.0
    R125:   14 bars, price=19503.4, vol=25.20, dir=LONG, chg=+94.0
    R126:   69 bars, price=19468.7, vol=17.39, dir=SHORT, chg=-38.8
    R127:   63 bars, price=19492.8, vol=18.75, dir=LONG, chg=+289.2
    R128:   24 bars, price=19520.6, vol=23.93, dir=SHORT, chg=-42.2
    R129:   11 bars, price=19561.9, vol=39.52, dir=LONG, chg=+4.0
    R130:   80 bars, price=19547.5, vol=19.04, dir=SHORT, chg=-314.0
    R131:   14 bars, price=19362.6, vol=42.68, dir=LONG, chg=+247.0
    R132:   11 bars, price=19505.6, vol=47.55, dir=LONG, chg=+184.8
    R133:   75 bars, price=19952.2, vol=18.77, dir=LONG, chg=+263.2
    R134:   17 bars, price=19983.5, vol=29.06, dir=SHORT, chg=-84.2
    R135:   13 bars, price=19795.8, vol=19.87, dir=SHORT, chg=-17.5
    R136:   49 bars, price=19937.2, vol=13.10, dir=LONG, chg=+68.0
    R137:  191 bars, price=20037.6, vol=17.03, dir=SHORT, chg=-220.8
    R138:   22 bars, price=19911.6, vol=30.86, dir=LONG, chg=+61.2
    R139:   61 bars, price=20002.0, vol=21.18, dir=LONG, chg=+120.5
    R140:   11 bars, price=19931.3, vol=23.50, dir=LONG, chg=+34.5
    R141:   15 bars, price=19837.3, vol=41.53, dir=SHORT, chg=-70.8
    R142:   21 bars, price=19933.6, vol=33.15, dir=LONG, chg=+99.5
    R143:   58 bars, price=20159.6, vol=17.68, dir=LONG, chg=+59.0
    R144:   17 bars, price=20284.8, vol=32.91, dir=LONG, chg=+148.5
    R145:   78 bars, price=20178.5, vol=15.41, dir=SHORT, chg=-85.5
    R146:   20 bars, price=20128.9, vol=15.90, dir=LONG, chg=+36.8
    R147:   38 bars, price=20528.9, vol=29.15, dir=LONG, chg=+452.8
    R148:   27 bars, price=20889.9, vol=24.01, dir=SHORT, chg=-9.8
    R149:   22 bars, price=20851.4, vol=21.77, dir=LONG, chg=+132.2
    R150:   69 bars, price=20899.1, vol=12.63, dir=LONG, chg=+175.2
    R151:  205 bars, price=21326.8, vol=14.08, dir=LONG, chg=+183.2
    R152:   74 bars, price=21415.4, vol=13.27, dir=LONG, chg=+5.8
    R153:   24 bars, price=21453.8, vol=14.10, dir=LONG, chg=+105.2
    R154:   65 bars, price=21241.1, vol=22.57, dir=SHORT, chg=-48.0
    R155:   23 bars, price=21460.9, vol=22.71, dir=LONG, chg=+42.0
    R156:   86 bars, price=21454.8, vol=13.73, dir=SHORT, chg=-89.0
    R157:   11 bars, price=21391.2, vol=26.95, dir=LONG, chg=+69.0
    R158:   67 bars, price=21352.6, vol=15.31, dir=LONG, chg=+29.0
    R159:   11 bars, price=21482.5, vol=46.45, dir=SHORT, chg=-252.5
    R160:   73 bars, price=21173.0, vol=17.16, dir=SHORT, chg=-144.2
    R161:   18 bars, price=21231.3, vol=30.17, dir=LONG, chg=+8.8
    R162:    9 bars, price=21296.4, vol=16.97, dir=LONG, chg=+58.0
    R163:   61 bars, price=21172.6, vol=19.48, dir=SHORT, chg=-315.2
    R164:   37 bars, price=20951.3, vol=31.49, dir=LONG, chg=+118.8
    R165:  231 bars, price=21324.5, vol=12.76, dir=LONG, chg=+441.5
    R166:   26 bars, price=21456.4, vol=16.76, dir=SHORT, chg=-84.8
    R167:   70 bars, price=21718.6, vol=22.28, dir=LONG, chg=+7.5
    R168:   14 bars, price=21431.9, vol=36.88, dir=SHORT, chg=-121.5
    R169:   75 bars, price=21357.3, vol=18.19, dir=SHORT, chg=-70.0
    R170:   65 bars, price=21280.6, vol=19.89, dir=SHORT, chg=-105.0
    R171:   26 bars, price=21252.9, vol=24.39, dir=LONG, chg=+250.8
    R172:  109 bars, price=21504.7, vol=14.03, dir=LONG, chg=+409.5
    R173:   69 bars, price=21704.8, vol=11.04, dir=LONG, chg=+107.0
    R174:  100 bars, price=21758.7, vol=12.45, dir=LONG, chg=+45.0
    R175:   10 bars, price=21864.9, vol=31.73, dir=LONG, chg=+0.2
    R176:    9 bars, price=21724.0, vol=38.83, dir=SHORT, chg=-1.0
    R177:   66 bars, price=21618.2, vol=12.33, dir=LONG, chg=+57.2
    R178:   98 bars, price=21779.2, vol=12.37, dir=LONG, chg=+15.0
    R179:   41 bars, price=21843.5, vol=10.91, dir=LONG, chg=+28.5
    R180:   16 bars, price=21939.4, vol=11.41, dir=SHORT, chg=-21.2
    R181:  121 bars, price=21888.9, vol=13.00, dir=LONG, chg=+165.0
    R182:   21 bars, price=22006.0, vol=22.33, dir=SHORT, chg=-68.8
    R183:   71 bars, price=21821.2, vol=15.18, dir=SHORT, chg=-155.5
    R184:   42 bars, price=21906.9, vol=17.35, dir=SHORT, chg=-55.8
    R185:   57 bars, price=21608.3, vol=23.77, dir=SHORT, chg=-8.5
    R186:   16 bars, price=21777.5, vol=29.03, dir=LONG, chg=+107.0
    R187:   74 bars, price=21718.6, vol=16.41, dir=LONG, chg=+186.8
    R188:   48 bars, price=21908.5, vol=16.19, dir=SHORT, chg=-107.0
    R189:   44 bars, price=21837.5, vol=13.97, dir=SHORT, chg=-73.2
    R190:  114 bars, price=21778.7, vol=16.90, dir=SHORT, chg=-106.0
    R191:   69 bars, price=21644.8, vol=14.20, dir=SHORT, chg=-129.5
    R192:   14 bars, price=21496.1, vol=23.04, dir=LONG, chg=+4.2
    R193:   62 bars, price=21691.2, vol=13.94, dir=LONG, chg=+248.2
    R194:   60 bars, price=22841.9, vol=27.44, dir=SHORT, chg=-203.5
    R195:  269 bars, price=22850.6, vol=10.47, dir=LONG, chg=+300.0
    R196:   81 bars, price=22944.8, vol=12.39, dir=SHORT, chg=-124.2
    R197:  169 bars, price=22908.1, vol=11.62, dir=LONG, chg=+262.5
    R198:   89 bars, price=23016.2, vol=9.11, dir=LONG, chg=+52.0
